ags,plz,ort,kreis,bundesland,lat,lon,lat_kreis,lon_kreis,deprecated,einwohner,prim_plz
14522320,09573,Leubsdorf,Landkreis Mittelsachsen,Sachsen,50.800365,13.164523,50.9349,13.042811,0,3232,0
14522330,09244,Lichtenau,Landkreis Mittelsachsen,Sachsen,50.908333,12.991667,50.9349,13.042811,0,7050,1
14522340,09638,Lichtenberg/Erzgebirge,Landkreis Mittelsachsen,Sachsen,50.84324,13.406283,50.9349,13.042811,0,2616,1
14522350,09328,Lunzenau,Landkreis Mittelsachsen,Sachsen,50.96802,12.721613,50.9349,13.042811,0,3985,1
14522360,09648,Mittweida,Landkreis Mittelsachsen,Sachsen,50.98546,12.981046,50.9349,13.042811,0,13967,1
14522380,09241,Mühlau,Landkreis Mittelsachsen,Sachsen,50.900005,12.766686,50.9349,13.042811,0,2098,1
14522390,09619,Mulda/Sachsen,Landkreis Mittelsachsen,Sachsen,50.807564,13.409035,50.9349,13.042811,0,2423,1
14522400,09544,Neuhausen/Erzgebirge,Landkreis Mittelsachsen,Sachsen,50.675,13.4667,50.9349,13.042811,0,2496,1
14522420,09577,Niederwiesa,Landkreis Mittelsachsen,Sachsen,50.86308,13.01597,50.9349,13.042811,0,4751,1
14522430,09600,Oberschöna,Landkreis Mittelsachsen,Sachsen,50.897495,13.2539625,50.9349,13.042811,0,3276,1
14522440,09569,Oederan,Landkreis Mittelsachsen,Sachsen,50.86146,13.169437,50.9349,13.042811,0,7714,1
14522450,04749,Ostrau,Landkreis Mittelsachsen,Sachsen,51.2,13.1667,50.9349,13.042811,0,3427,1
14522460,09322,Penig,Landkreis Mittelsachsen,Sachsen,50.93318,12.707585,50.9349,13.042811,0,8343,1
14522470,09623,Rechenberg-Bienenmühle,Landkreis Mittelsachsen,Sachsen,50.737545,13.5380745,50.9349,13.042811,0,1771,1
14522480,09629,Reinsberg,Landkreis Mittelsachsen,Sachsen,51.009567,13.370097,50.9349,13.042811,0,2817,1
14522480,09634,Reinsberg,Landkreis Mittelsachsen,Sachsen,51.009567,13.370097,50.9349,13.042811,0,2817,1
14522490,09306,Rochlitz,Landkreis Mittelsachsen,Sachsen,51.045677,12.799053,50.9349,13.042811,0,5511,1
14522500,09661,Rossau,Landkreis Mittelsachsen,Sachsen,50.998066,13.047741,50.9349,13.042811,0,3320,1
14522510,04741,Roßwein,Landkreis Mittelsachsen,Sachsen,51.083885,13.211245,50.9349,13.042811,0,7244,1
14522520,09619,Sayda,Landkreis Mittelsachsen,Sachsen,50.712425,13.419369,50.9349,13.042811,0,1696,1
14522530,09306,Seelitz,Landkreis Mittelsachsen,Sachsen,51.031384,12.82095,50.9349,13.042811,0,1630,1
14522540,09661,Striegistal,Landkreis Mittelsachsen,Sachsen,51.007774,13.169249,50.9349,13.042811,0,4551,1
14522550,09249,Taura,Landkreis Mittelsachsen,Sachsen,50.918404,12.840886,50.9349,13.042811,0,2303,1
14522570,04736,Waldheim,Landkreis Mittelsachsen,Sachsen,51.077065,13.0157795,50.9349,13.042811,0,9033,1
14522580,09306,Wechselburg,Landkreis Mittelsachsen,Sachsen,51.00485,12.773347,50.9349,13.042811,0,1763,1
14522590,09600,Weißenborn/Erzgebirge,Landkreis Mittelsachsen,Sachsen,50.871494,13.398085,50.9349,13.042811,0,2391,1
14522600,09306,Zettlitz,Landkreis Mittelsachsen,Sachsen,51.073246,12.839715,50.9349,13.042811,0,656,1
14522620,04720,Zschaitz-Ottewig,Landkreis Mittelsachsen,Sachsen,51.073246,12.839715,50.9349,13.042811,0,1288,1
14523010,08626,Adorf/Vogtland,Vogtlandkreis,Sachsen,50.320683,12.253592,50.424057,12.252435,0,4686,1
14523020,08209,Auerbach/Vogtland,Vogtlandkreis,Sachsen,50.50878,12.400153,50.424057,12.252435,0,17732,1
14523030,08648,Bad Brambach,Vogtlandkreis,Sachsen,50.224453,12.312982,50.424057,12.252435,0,1646,1
14523040,08645,Bad Elster,Vogtlandkreis,Sachsen,50.281166,12.236949,50.424057,12.252435,0,3545,1
14523050,08239,Bergen,Vogtlandkreis,Sachsen,50.472652,12.274896,50.424057,12.252435,0,922,1
14523060,08606,Bösenbrunn,Vogtlandkreis,Sachsen,50.397285,12.100286,50.424057,12.252435,0,1090,1
14523080,08626,Eichigt,Vogtlandkreis,Sachsen,50.34793,12.17133,50.424057,12.252435,0,1104,1
14523090,08236,Ellefeld,Vogtlandkreis,Sachsen,50.48667,12.389897,50.424057,12.252435,0,2498,1
14523100,07985,Elsterberg,Vogtlandkreis,Sachsen,50.603634,12.176645,50.424057,12.252435,0,3731,1
14523120,08223,Falkenstein/Vogtland,Vogtlandkreis,Sachsen,50.473648,12.363183,50.424057,12.252435,0,7619,1
14523120,08239,Falkenstein/Vogtland,Vogtlandkreis,Sachsen,50.473648,12.363183,50.424057,12.252435,0,7619,1
14523130,08223,Grünbach,Vogtlandkreis,Sachsen,50.44598,12.364921,50.424057,12.252435,0,1678,1
14523150,08468,Heinsdorfergrund,Vogtlandkreis,Sachsen,50.6222,12.3722,50.424057,12.252435,0,1917,1
14523160,08248,Klingenthal,Vogtlandkreis,Sachsen,50.358105,12.467893,50.424057,12.252435,0,7577,1
14523160,08267,Klingenthal,Vogtlandkreis,Sachsen,50.358105,12.467893,50.424057,12.252435,0,7577,1
14523170,08485,Lengenfeld,Vogtlandkreis,Sachsen,50.5694,12.365254,50.424057,12.252435,0,6887,1
14523190,08468,Limbach,Vogtlandkreis,Sachsen,50.5833,12.25,50.424057,12.252435,0,1392,1
14523190,08491,Limbach,Vogtlandkreis,Sachsen,50.5833,12.25,50.424057,12.252435,0,1392,1
14523200,08258,Markneukirchen,Vogtlandkreis,Sachsen,50.311882,12.329215,50.424057,12.252435,0,7221,1
14523230,08626,Mühlental,Vogtlandkreis,Sachsen,50.377064,12.24373,50.424057,12.252435,0,1233,1
14523245,08262,Muldenhammer,Vogtlandkreis,Sachsen,50.43554,12.4849615,50.424057,12.252435,0,2903,1
14523260,08491,Netzschkau,Vogtlandkreis,Sachsen,50.613304,12.248715,50.424057,12.252435,0,3720,1
14523270,08541,Neuensalz,Vogtlandkreis,Sachsen,50.503067,12.223299,50.424057,12.252435,0,2039,1
14523280,08496,Neumark,Vogtlandkreis,Sachsen,50.655296,12.353719,50.424057,12.252435,0,2942,1
14523290,08223,Neustadt/Vogtland,Vogtlandkreis,Sachsen,50.453148,12.325545,50.424057,12.252435,0,932,1
14523300,08606,Oelsnitz/Vogtl.,Vogtlandkreis,Sachsen,50.411892,12.156898,50.424057,12.252435,0,10306,1
14523310,07919,Pausa-Mühltroff,Vogtlandkreis,Sachsen,50.567043,11.960174,50.424057,12.252435,0,4751,0
14523310,07952,Pausa-Mühltroff,Vogtlandkreis,Sachsen,50.567043,11.960174,50.424057,12.252435,0,4751,1
14523310,08539,Pausa-Mühltroff,Vogtlandkreis,Sachsen,50.567043,11.960174,50.424057,12.252435,0,4751,1
14523320,08523,Plauen,Vogtlandkreis,Sachsen,50.495064,12.134652,50.424057,12.252435,0,64674,1
14523320,08525,Plauen,Vogtlandkreis,Sachsen,50.495064,12.134652,50.424057,12.252435,0,64674,1
14523320,08527,Plauen,Vogtlandkreis,Sachsen,50.495064,12.134652,50.424057,12.252435,0,64674,1
14523320,08529,Plauen,Vogtlandkreis,Sachsen,50.495064,12.134652,50.424057,12.252435,0,64674,1
14523320,08541,Plauen,Vogtlandkreis,Sachsen,50.495064,12.134652,50.424057,12.252435,0,64674,1
14523320,08547,Plauen,Vogtlandkreis,Sachsen,50.495064,12.134652,50.424057,12.252435,0,64674,1
14523330,08543,Pöhl,Vogtlandkreis,Sachsen,50.560085,12.211013,50.424057,12.252435,0,2460,1
14523340,08468,Reichenbach,Vogtlandkreis,Sachsen,50.620007,12.298936,50.424057,12.252435,0,20001,1
14523340,08491,Reichenbach,Vogtlandkreis,Sachsen,50.620007,12.298936,50.424057,12.252435,0,20001,1
14523340,08499,Reichenbach,Vogtlandkreis,Sachsen,50.620007,12.298936,50.424057,12.252435,0,20001,1
14523360,08228,Rodewisch,Vogtlandkreis,Sachsen,50.530888,12.404799,50.424057,12.252435,0,6167,1
14523365,08527,Rosenbach/Vogtland,Vogtlandkreis,Sachsen,50.530987,12.017101,50.424057,12.252435,0,4009,1
14523365,08539,Rosenbach/Vogtland,Vogtlandkreis,Sachsen,50.530987,12.017101,50.424057,12.252435,0,4009,1
14523365,08548,Rosenbach/Vogtland,Vogtlandkreis,Sachsen,50.530987,12.017101,50.424057,12.252435,0,4009,1
14523370,08261,Schöneck,Vogtlandkreis,Sachsen,50.393074,12.329871,50.424057,12.252435,0,2952,1
14523380,08237,Steinberg,Vogtlandkreis,Sachsen,50.54219,12.482901,50.424057,12.252435,0,2725,1
14523410,08541,Theuma,Vogtlandkreis,Sachsen,50.47243,12.220769,50.424057,12.252435,0,1003,1
14523420,08606,Tirpersdorf,Vogtlandkreis,Sachsen,50.43475,12.25549,50.424057,12.252435,0,1363,1
14523430,08233,Treuen,Vogtlandkreis,Sachsen,50.53894,12.3069935,50.424057,12.252435,0,7684,1
14523440,08606,Triebel,Vogtlandkreis,Sachsen,50.37017,12.120966,50.424057,12.252435,0,1150,1
14523450,08538,Weischlitz,Vogtlandkreis,Sachsen,50.439556,12.039014,50.424057,12.252435,0,5718,1
14523460,08223,Werda,Vogtlandkreis,Sachsen,50.437527,12.303313,50.424057,12.252435,0,1482,1
14524010,09337,Bernsdorf,Landkreis Zwickau,Sachsen,50.76671,12.666691,50.735363,12.463866,0,2140,1
14524020,09337,Callenberg,Landkreis Zwickau,Sachsen,50.845116,12.637736,50.735363,12.463866,0,4795,1
14524030,08451,Crimmitschau,Landkreis Zwickau,Sachsen,50.81624,12.386722,50.735363,12.463866,0,18718,1
14524040,08147,Crinitzberg,Landkreis Zwickau,Sachsen,50.569572,12.505551,50.735363,12.463866,0,1809,1
14524050,08393,Dennheritz,Landkreis Zwickau,Sachsen,50.81213,12.457285,50.735363,12.463866,0,1293,1
14524060,08427,Fraureuth,Landkreis Zwickau,Sachsen,50.701218,12.35113,50.735363,12.463866,0,4939,1
14524070,09355,Gersdorf,Landkreis Zwickau,Sachsen,50.750008,12.716686,50.735363,12.463866,0,3793,1
14524080,08371,Glauchau,Landkreis Zwickau,Sachsen,50.819904,12.539787,50.735363,12.463866,0,21821,1
14524090,08118,Hartenstein,Landkreis Zwickau,Sachsen,50.661835,12.671247,50.735363,12.463866,0,4482,1
14524100,08107,Hartmannsdorf bei Kirchberg,Landkreis Zwickau,Sachsen,50.589172,12.543672,50.735363,12.463866,0,1350,1
14524110,08144,Hirschfeld,Landkreis Zwickau,Sachsen,50.624058,12.4612,50.735363,12.463866,0,1082,1
14524120,09337,Hohenstein-Ernstthal,Landkreis Zwickau,Sachsen,50.802113,12.707291,50.735363,12.463866,0,14168,1
14524130,08107,Kirchberg,Landkreis Zwickau,Sachsen,50.62271,12.52612,50.735363,12.463866,0,7916,1
14524140,08428,Langenbernsdorf,Landkreis Zwickau,Sachsen,50.755127,12.321757,50.735363,12.463866,0,3452,1
14524150,08134,Langenweißbach,Landkreis Zwickau,Sachsen,50.636173,12.599293,50.735363,12.463866,0,2411,1
14524160,09350,Lichtenstein/Sachsen,Landkreis Zwickau,Sachsen,50.755642,12.6345625,50.735363,12.463866,0,11148,1
14524170,08115,Lichtentanne,Landkreis Zwickau,Sachsen,50.697563,12.417542,50.735363,12.463866,0,6117,1
14524180,09212,Limbach-Oberfrohna,Landkreis Zwickau,Sachsen,50.860813,12.754546,50.735363,12.463866,0,23708,1
14524190,08393,Meerane,Landkreis Zwickau,Sachsen,50.842785,12.458158,50.735363,12.463866,0,13897,1
14524200,08132,Mülsen,Landkreis Zwickau,Sachsen,50.74823,12.570785,50.735363,12.463866,0,10778,1
14524210,08459,Neukirchen/Pleiße,Landkreis Zwickau,Sachsen,50.78345,12.381093,50.735363,12.463866,0,3798,1
14524220,09243,Niederfrohna,Landkreis Zwickau,Sachsen,50.89285,12.726544,50.735363,12.463866,0,2221,1
14524230,09353,Oberlungwitz,Landkreis Zwickau,Sachsen,50.789436,12.73436,50.735363,12.463866,0,5736,1
14524240,08396,Oberwiera,Landkreis Zwickau,Sachsen,50.890854,12.536177,50.735363,12.463866,0,1015,1
14524250,08141,Reinsdorf,Landkreis Zwickau,Sachsen,50.69945,12.558725,50.735363,12.463866,0,7164,1
14524260,08373,Remse,Landkreis Zwickau,Sachsen,50.855076,12.57277,50.735363,12.463866,0,1642,1
14524270,08393,Schönberg,Landkreis Zwickau,Sachsen,50.871235,12.4917,50.735363,12.463866,0,866,1
14524280,09356,St. Egidien,Landkreis Zwickau,Sachsen,50.788074,12.611687,50.735363,12.463866,0,3177,1
14524290,08396,Waldenburg,Landkreis Zwickau,Sachsen,50.874397,12.600381,50.735363,12.463866,0,3981,1
14524300,08412,Werdau,Landkreis Zwickau,Sachsen,50.736137,12.376385,50.735363,12.463866,0,20668,1
14524310,08134,Wildenfels,Landkreis Zwickau,Sachsen,50.66604,12.609053,50.735363,12.463866,0,3525,1
14524320,08112,Wilkau-Haßlau,Landkreis Zwickau,Sachsen,50.675053,12.511561,50.735363,12.463866,0,9619,1
14524330,08056,Zwickau,Landkreis Zwickau,Sachsen,50.718506,12.493927,50.735363,12.463866,0,87020,1
14524330,08058,Zwickau,Landkreis Zwickau,Sachsen,50.718506,12.493927,50.735363,12.463866,0,87020,1
14524330,08060,Zwickau,Landkreis Zwickau,Sachsen,50.718506,12.493927,50.735363,12.463866,0,87020,1
14524330,08062,Zwickau,Landkreis Zwickau,Sachsen,50.718506,12.493927,50.735363,12.463866,0,87020,1
14524330,08064,Zwickau,Landkreis Zwickau,Sachsen,50.718506,12.493927,50.735363,12.463866,0,87020,1
14524330,08066,Zwickau,Landkreis Zwickau,Sachsen,50.718506,12.493927,50.735363,12.463866,0,87020,1
14612000,01067,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01069,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01097,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01099,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01108,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01109,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01127,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01129,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01139,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01156,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01157,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01159,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01169,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01187,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01189,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01217,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01219,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01237,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01239,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01257,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01259,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01277,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01279,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01307,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01309,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01324,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01326,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01328,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14612000,01465,Dresden,,Sachsen,51.049328,13.738144,51.049328,13.738144,0,557782,1
14625010,01477,Arnsdorf,Landkreis Bautzen,Sachsen,51.097034,13.9934025,51.256702,14.279612,0,4790,1
14625020,02625,Bautzen - Budyšin,Landkreis Bautzen,Sachsen,51.18139,14.427573,51.256702,14.279612,0,38084,1
14625030,02994,Bernsdorf,Landkreis Bautzen,Sachsen,51.371082,14.069411,51.256702,14.279612,0,6281,1
14625040,01877,Bischofswerda,Landkreis Bautzen,Sachsen,51.12778,14.179551,51.256702,14.279612,0,10762,1
14625060,01906,Burkau - Porchow,Landkreis Bautzen,Sachsen,51.177643,14.179306,51.256702,14.279612,0,2586,1
14625080,01920,Crostwitz - Chrósćicy,Landkreis Bautzen,Sachsen,51.2383,14.245287,51.256702,14.279612,0,1035,1
14625090,02733,Cunewalde,Landkreis Bautzen,Sachsen,51.09848,14.514475,51.256702,14.279612,0,4551,1
14625100,01877,Demitz-Thumitz,Landkreis Bautzen,Sachsen,51.143322,14.245183,51.256702,14.279612,0,2638,1
14625110,01877,Doberschau-Gaußig - Dobruša-Huska,Landkreis Bautzen,Sachsen,51.141563,14.34856,51.256702,14.279612,0,4243,1
14625110,02633,Doberschau-Gaußig - Dobruša-Huska,Landkreis Bautzen,Sachsen,51.141563,14.34856,51.256702,14.279612,0,4243,1
14625110,02692,Doberschau-Gaußig - Dobruša-Huska,Landkreis Bautzen,Sachsen,51.141563,14.34856,51.256702,14.279612,0,4243,1
14625120,02979,Elsterheide - Halštrowska Hola,Landkreis Bautzen,Sachsen,51.47038,14.232539,51.256702,14.279612,0,3346,1
14625130,01920,Elstra - Halštrow,Landkreis Bautzen,Sachsen,51.19841,14.145911,51.256702,14.279612,0,2683,1
14625140,01909,Frankenthal,Landkreis Bautzen,Sachsen,51.130985,14.106079,51.256702,14.279612,0,911,1
14625150,02633,Göda - Hodźij,Landkreis Bautzen,Sachsen,51.177708,14.31757,51.256702,14.279612,0,2975,1
14625160,02694,Großdubrau - Wulka Dubrawa,Landkreis Bautzen,Sachsen,51.25453,14.461916,51.256702,14.279612,0,4098,1
14625170,01909,Großharthau,Landkreis Bautzen,Sachsen,51.10377,14.094931,51.256702,14.279612,0,2934,1
14625180,01936,Großnaundorf,Landkreis Bautzen,Sachsen,51.20249,13.942297,51.256702,14.279612,0,927,1
14625190,02692,Großpostwitz/O.L. - Budestecy,Landkreis Bautzen,Sachsen,51.119606,14.441041,51.256702,14.279612,0,2731,1
14625200,01900,Großröhrsdorf,Landkreis Bautzen,Sachsen,51.145683,14.01991,51.256702,14.279612,0,9417,1
14625220,01920,Haselbachtal,Landkreis Bautzen,Sachsen,51.231686,14.0495405,51.256702,14.279612,0,3910,1
14625230,02627,Hochkirch - Bukecy,Landkreis Bautzen,Sachsen,51.14901,14.568956,51.256702,14.279612,0,2222,1
14625240,02977,Hoyerswerda - Wojerecy,Landkreis Bautzen,Sachsen,51.43331,14.250083,51.256702,14.279612,0,31064,1
14625250,01917,Kamenz - Kamjenc,Landkreis Bautzen,Sachsen,51.270138,14.094863,51.256702,14.279612,0,17282,1
14625270,01936,Königsbrück,Landkreis Bautzen,Sachsen,51.26375,13.902834,51.256702,14.279612,0,4635,1
14625280,02699,Königswartha - Rakecy,Landkreis Bautzen,Sachsen,51.311325,14.327761,51.256702,14.279612,0,3466,1
14625290,02627,Kubschütz - Kubšicy,Landkreis Bautzen,Sachsen,51.169632,14.506101,51.256702,14.279612,0,2442,1
14625300,01936,Laußnitz,Landkreis Bautzen,Sachsen,51.246758,13.87984,51.256702,14.279612,0,1842,1
14625310,02991,Lauta,Landkreis Bautzen,Sachsen,51.45504,14.0950365,51.256702,14.279612,0,7961,1
14625320,01896,Lichtenberg,Landkreis Bautzen,Sachsen,51.17549,13.962836,51.256702,14.279612,0,1609,1
14625330,02999,Lohsa - Łaz,Landkreis Bautzen,Sachsen,51.384594,14.405235,51.256702,14.279612,0,5145,1
14625340,02694,Malschwitz - Malešecy,Landkreis Bautzen,Sachsen,51.237923,14.519753,51.256702,14.279612,0,4757,1
14625350,01920,Nebelschütz - Njebjelčicy,Landkreis Bautzen,Sachsen,51.26418,14.15804,51.256702,14.279612,0,1201,1
14625360,02699,Neschwitz - Njeswačidło,Landkreis Bautzen,Sachsen,51.27066,14.326748,51.256702,14.279612,0,2420,1
14625370,01936,Neukirch,Landkreis Bautzen,Sachsen,51.285713,13.979252,51.256702,14.279612,0,1602,1
14625380,01904,Neukirch/Lausitz,Landkreis Bautzen,Sachsen,51.097416,14.297595,51.256702,14.279612,0,4762,1
14625390,02692,Obergurig - Hornja Hórka,Landkreis Bautzen,Sachsen,51.128563,14.409573,51.256702,14.279612,0,2093,1
14625410,01896,Ohorn,Landkreis Bautzen,Sachsen,51.17471,14.044108,51.256702,14.279612,0,2470,1
14625420,01920,Oßling - Wóslink,Landkreis Bautzen,Sachsen,51.3607,14.165324,51.256702,14.279612,0,2222,1
14625430,01458,Ottendorf-Okrilla,Landkreis Bautzen,Sachsen,51.182697,13.836123,51.256702,14.279612,0,10055,1
14625440,01920,Panschwitz-Kuckau - Panćicy-Kukow,Landkreis Bautzen,Sachsen,51.233562,14.197714,51.256702,14.279612,0,2089,1
14625450,01896,Pulsnitz,Landkreis Bautzen,Sachsen,51.182575,14.013973,51.256702,14.279612,0,7328,1
14625460,02699,Puschwitz - Bóšicy,Landkreis Bautzen,Sachsen,51.2501,14.292011,51.256702,14.279612,0,774,1
14625470,01920,Räckelwitz - Worklecy,Landkreis Bautzen,Sachsen,51.2563,14.223476,51.256702,14.279612,0,1143,1
14625480,01454,Radeberg,Landkreis Bautzen,Sachsen,51.115143,13.917525,51.256702,14.279612,0,18724,1
14625490,02627,Radibor - Radwor,Landkreis Bautzen,Sachsen,51.243305,14.398125,51.256702,14.279612,0,3146,1
14625500,01920,Ralbitz-Rosenthal - Ralbicy-Róžant,Landkreis Bautzen,Sachsen,51.299755,14.247566,51.256702,14.279612,0,1727,1
14625510,01877,Rammenau,Landkreis Bautzen,Sachsen,51.153923,14.135712,51.256702,14.279612,0,1334,1
14625525,02681,Schirgiswalde-Kirschau,Landkreis Bautzen,Sachsen,51.08607,14.432096,51.256702,14.279612,0,6102,0
14625530,01877,Schmölln-Putzkau,Landkreis Bautzen,Sachsen,51.112385,14.225474,51.256702,14.279612,0,2969,1
14625550,01936,Schwepnitz,Landkreis Bautzen,Sachsen,51.32964,13.958014,51.256702,14.279612,0,2444,1
14625560,02689,Sohland an der Spree,Landkreis Bautzen,Sachsen,51.04809,14.427963,51.256702,14.279612,0,6450,1
14625570,02979,Spreetal - Sprjewiny Doł,Landkreis Bautzen,Sachsen,51.505043,14.335676,51.256702,14.279612,0,1773,1
14625580,01920,Steina,Landkreis Bautzen,Sachsen,51.19743,14.061198,51.256702,14.279612,0,1656,1
14625590,01904,Steinigtwolmsdorf,Landkreis Bautzen,Sachsen,51.066574,14.346906,51.256702,14.279612,0,2666,1
14625600,01454,Wachau,Landkreis Bautzen,Sachsen,51.162437,13.9063,51.256702,14.279612,0,4218,1
14625610,02627,Weißenberg - Wóspork,Landkreis Bautzen,Sachsen,51.196835,14.658726,51.256702,14.279612,0,3056,1
14625630,02681,Wilthen,Landkreis Bautzen,Sachsen,51.095284,14.394692,51.256702,14.279612,0,4741,0
14625640,02997,Wittichenau - Kulow,Landkreis Bautzen,Sachsen,51.385075,14.243598,51.256702,14.279612,0,5676,1
14626010,02953,Bad Muskau - Mužakow,Landkreis Görlitz,Sachsen,51.547005,14.721515,51.20888,14.848057,0,3623,1
14626020,02736,Beiersdorf,Landkreis Görlitz,Sachsen,51.071167,14.535509,51.20888,14.848057,0,1089,1
14626030,02748,Bernstadt auf dem Eigen,Landkreis Görlitz,Sachsen,51.04743,14.826924,51.20888,14.848057,0,3181,1
14626050,02763,Bertsdorf-Hörnitz,Landkreis Görlitz,Sachsen,50.884533,14.718603,51.20888,14.848057,0,2020,1
14626060,02943,Boxberg/O.L. - Hamor,Landkreis Görlitz,Sachsen,51.38793,14.58739,51.20888,14.848057,0,4253,1
14626070,02708,Dürrhennersdorf,Landkreis Görlitz,Sachsen,51.05079,14.608388,51.20888,14.848057,0,865,1
14626085,02727,Ebersbach-Neugersdorf,Landkreis Görlitz,Sachsen,51.00073,14.59866,51.20888,14.848057,0,11201,1
14626085,02730,Ebersbach-Neugersdorf,Landkreis Görlitz,Sachsen,51.00073,14.59866,51.20888,14.848057,0,11201,1
14626100,02953,Gablenz - Jabłońc,Landkreis Görlitz,Sachsen,51.533302,14.666698,51.20888,14.848057,0,1565,1
14626110,02826,Görlitz,Landkreis Görlitz,Sachsen,51.15632,14.991018,51.20888,14.848057,0,54664,1
14626110,02827,Görlitz,Landkreis Görlitz,Sachsen,51.15632,14.991018,51.20888,14.848057,0,54664,1
14626110,02828,Görlitz,Landkreis Görlitz,Sachsen,51.15632,14.991018,51.20888,14.848057,0,54664,1
14626120,02953,Groß Düben - Dźěwin,Landkreis Görlitz,Sachsen,51.567444,14.566512,51.20888,14.848057,0,1055,1
14626120,02959,Groß Düben - Dźěwin,Landkreis Görlitz,Sachsen,51.567444,14.566512,51.20888,14.848057,0,1055,1
14626140,02779,Großschönau,Landkreis Görlitz,Sachsen,50.896534,14.661291,51.20888,14.848057,0,5234,1
14626140,02799,Großschönau,Landkreis Görlitz,Sachsen,50.896534,14.661291,51.20888,14.848057,0,5234,1
14626150,02708,Großschweidnitz,Landkreis Görlitz,Sachsen,51.0663,14.63909,51.20888,14.848057,0,1262,1
14626160,02923,Hähnichen,Landkreis Görlitz,Sachsen,51.365005,14.864751,51.20888,14.848057,0,1202,1
14626170,02779,Hainewalde,Landkreis Görlitz,Sachsen,50.910122,14.704052,51.20888,14.848057,0,1524,1
14626180,02747,Herrnhut,Landkreis Görlitz,Sachsen,51.016544,14.743843,51.20888,14.848057,0,5776,1
14626190,02906,Hohendubrau - Wysoka Dubrawa,Landkreis Görlitz,Sachsen,51.2444,14.6713,51.20888,14.848057,0,1836,1
14626200,02923,Horka,Landkreis Görlitz,Sachsen,51.300514,14.898486,51.20888,14.848057,0,1554,1
14626210,02796,Jonsdorf,Landkreis Görlitz,Sachsen,50.855373,14.7022915,51.20888,14.848057,0,1482,1
14626230,02923,Kodersdorf,Landkreis Görlitz,Sachsen,51.240513,14.890363,51.20888,14.848057,0,2297,1
14626240,02829,Königshain,Landkreis Görlitz,Sachsen,51.181137,14.8711,51.20888,14.848057,0,1137,1
14626245,02708,Kottmar,Landkreis Görlitz,Sachsen,51.0191,14.66169,51.20888,14.848057,0,7061,1
14626245,02739,Kottmar,Landkreis Görlitz,Sachsen,51.0191,14.66169,51.20888,14.848057,0,7061,1
14626250,02957,Krauschwitz - Krušwica,Landkreis Görlitz,Sachsen,51.52005,14.708195,51.20888,14.848057,0,3265,1
14626260,02906,Kreba-Neudorf - Chrjebja-Nowa Wjes,Landkreis Görlitz,Sachsen,51.347103,14.683762,51.20888,14.848057,0,847,1
14626270,02708,Lawalde,Landkreis Görlitz,Sachsen,51.078743,14.60245,51.20888,14.848057,0,1789,1
14626280,02794,Leutersdorf,Landkreis Görlitz,Sachsen,50.954155,14.650553,51.20888,14.848057,0,3456,1
14626290,02708,Löbau,Landkreis Görlitz,Sachsen,51.09473,14.669242,51.20888,14.848057,0,14639,1
